2,ng & nk,bung,clung,dung,flung,ding,fling,hung,lung,lungfish,rung,slung,king,sprung,strung,Ming,stung,ping,ring,sung,swung,unsung,sing,hung,bang,clang,fang,gang,hang,pang,rang,sling,sang,slang,sprang,tang,twang,spring,yang,gangpunch,hangdog,hung,bang,clang,fang,gang,sting,string,hang,pang,rang,sang,slang,swing,sprang,tang,twang,yang,gangpunch,hangdog,thing,Bing,bring,cling,wing,zing,clingfish,clingstone,dingbat,hamstring,kingcraft,kingfish,kingpin,kingship,offspring,ringbone,ringside,slingshot,springtime,swingman,wingback,wingding,wingspan,bong,dong,gong,long,pong,prong,song,strong,thong,throng,tong,dingdong,longhand,Ping-Pong,singsong,songfest,songsmith,strongman,strongmen,bank,blank,clank,crank,dank,drank,flank,frank,Hank,hank,lank,plank,prank,rank,sank,shank,shrank,spank,stank,swank,tank,thank,yank,bankrupt,crankcase,mink,junk,blink,brink,chink,clink,drink,fink,ink,kink,link,mink,pink,plink,prink,rink,shrink,sink,skink,slink,stink,think,wink,clinkstone,inkblot,inkstand,inkwell,linkup,sinkhole,stinkbug,stinkpot,bonk,honk,conk,plonk,zonk,bunk,chunk,clunk,drunk,dunk,flunk,funk,gunk,hunk,junk,plunk,punk,shrunk,skunk,slunk,spunk,stunk,sunk,trunk,bunkmate,chipmunk,junkman,trunkfish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ing (suffix),acting,asking,backing,banging,ducking,dusting,bashing,basking,bending,bilking,billing,dwelling,blacklisting,blasting,ending,blending,falling,fasting,blessing,blocking,blushing,faxing,bonding,bringing,brushing,bumping,bunting,busting,buzzing,camping,fending,cashing,casting,chanting,checking,chilling,filling,chomping,clamping,clanging,clashing,clasping,clenching,clinching,clinging,fishing,flashing,clomping,clucking,clumping,crafting,cramping,flinging,crashing,crimping,crunching,cussing,docking,drafting,flossing,drenching,dressing,drifting,flushing,funding,fussing,gashing,gasping,grafting,granting,grasping,gusting,hanging,hexing,hinting,huffing,hunting,hushing,jesting,jilting,jumping,lacking,landing,lashing,lasting,lending,licking,lifting,limping,listing,locking,lofting,longing,lunching,mashing,masking,melting,mending,meshing,messing,milking,milling,minting,misting,mixing,munching,nesting,packing,pelting,pending,picking,pinching,pinging,planting,plucking,primping,printing,puffing,pumping,punching,punting,quacking,quelling,quenching,quilting,rafting,ranching,renting,resting,ringing,risking,rocking,romping,rushing,rusting,sanding,scrunching,selling,sending,shelling,shifting,shocking,sifting,singing,sinking,slanting,slashing,slinging,smacking,smelting,sniffing,spending,splashing,springing,stamping,standing,stashing,stinging,stomping,stressing,swinging,swishing,tacking,tamping,taxing,telling,tending,tenting,testing,thrashing,threshing,thumping,ticking,tilting,tinting,tossing,tracking,tramping,tricking,trucking,trusting,tucking,twisting,venting,vexing,waxing,whacking,whiffing,whisking,willing,wilting,wishing,wowing,yelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,y as /I/ (my),by,cry,dry,fly,fry,my,ply,pry,shy,sky,sly,spry,spy,sty,thy,try,why,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,y as /E/ (candy),Andy,angry,belfry,belly,brandy,candy,clumsy,dandy,ditsy,empty,entry,envy,fifty,frenzy,gantry,hanky,Henry,holly,hungry,Mandy,Mindy,Missy,Monty,nasty,nifty,pantry,pigmy,plenty,Randy,rugby,Sandy,shanty,Shelby,sixty,sultry,sundry,tipsy,twenty,ugly,vestry,Wendy,whimsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,y (suffix),brassy,bulky,bumpy,campy,chilly,chunky,clumpy,clunky,crafty,cranky,crispy,crunchy,crusty,dilly,dolly,drafty,dressy,dumpy,dusky,fishy,flashy,fleshy,fluffy,flunky,frilly,frisky,frizzy,frosty,frumpy,funky,fussy,fuzzy,glassy,glossy,grassy,grumpy,gusty,handy,hefty,hilly,husky,jazzy,jelly,jiffy,jumpy,junky,kinky,lanky,lefty,linty,lofty,lucky,lumpy,messy,milky,minty,mucky,musky,musty,pesky,pinky,prissy,puffy,pulpy,punchy,raspy,risky,rocky,rusty,sandy,shifty,shrilly,silky,skimpy,slinky,slushy,smelly,stuffy,sulky,tacky,testy,thrifty,trashy,trendy,tricky,trusty,whacky,Willy,windy,wispy,yucky,zesty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1-1-1 Spelling Rule,baggy,batty,bidding,buddy,buggy,buggy,canning,chatty,choppy,chubby,chummy,clammy,crabby,craggy,cruddy,crummy,cutting,daddy,Danny,dotting,dragging,drippy,fatty,fibbing,floppy,foggy,funny,funny,gabby,gloppy,granny,gritty,gritty,groggy,grubby,grubby,gummy,gummy,hogging,hugging,humming,iffy,iffy,Jenny,jetty,Jimmy,Kenny,kitty,logging,mopping,muddy,muggy,nagging,nippy,nutty,padding,Patty,peppy,petty,piggy,piggy,pinning,plotting,poppy,preppy,running,scraggy,scrapping,scrappy,scrubby,setting,shaggy,sinning,sitting,skinny,sledding,slopping,sloppy,smutty,snappy,snippy,snobby,snotty,sobbing,soggy,spotty,stabbing,stopping,strutting,stubbing,summing,sunny,swimming,tugging,twiggy,webby,wedding,winning,zippy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ly (suffix),aptly,badly,blandly,blankly,bluntly,brashly,briskly,costly,crassly,crisply,crudely,cutely,dimly,drably,dryly,fitly,flatly,frankly,freshly,gladly,glibly,glumly,grandly,gravely,grimly,homely,hotly,justly,kingly,lamely,lastly,lately,likely,limply,lonely,madly,manly,mutely,namely,palely,plushly,primly,quickly,rashly,rudely,sadly,safely,sanely,shapely,shyly,sickly,slickly,slimly,slyly,smugly,softly,spryly,stately,strongly,swiftly,tamely,thickly,thinly,timely,trimly,vastly,vilely,wetly,widely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,tch,batch,blotch,blotchy,botch,catch,catchfly,catchy,clutch,crosspatch,crutch,dispatch,ditch,Dutch,etch,fetch,fletch,glitch,hatch,hemstitch,hitch,hitchhike,hopscotch,hutch,itch,itchy,latch,latchstring,match,matchbox,mismatch,Mitch,notch,nuthatch,patch,patchy,pitch,pitchman,pitchstone,pitchy,retch,scotch,scratch,scratchpad,scratchy,sketch,sketchpad,sketchy,snatch,snitch,splotch,splotchy,stitch,stretch,stretchy,switch,switchman,switchmen,thatch,topnotch,twitch,twitchy,unhitch,unlatch,vetch,witch,witchcraft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ai,aid,abstain,ail,aim,air,airbrush,airbus,aircraft,airdrop,airframe,airline,airmail,airman,airplane,airship,airstrip,bail,bait,bobtail,braid,brail,brain,brainy,braise,chain,chainman,chair,claim,cocktail,dainty,disclaim,drain,drainpipe,exclaim,explain,fail,faint,fair,fairy,faith,flail,flair,foxtail,frail,Gail,gain,gait,grail,grain,grainy,hail,hailstone,hair,hairbrush,haircloth,haircut,hairline,hairpin,hairspring,hairy,handrail,hangnail,impair,inlaid,jail,laid,lain,lair,maid,mail,mailbox,mailman,mailmen,maim,main,Maine,mainframe,mainline,mainmast,mainsail,mainspring,maintain,nail,obtain,oxtail,paid,pail,pain,paint,paintbrush,pair,pigtail,plain,quail,quaint,quitclaim,raid,rail,rain,raindrop,rainy,raise,ringtail,sail,sailcloth,sailfish,sailplane,saint,slain,snail,Spain,sprain,springtail,staid,stain,stair,staircase,stairwell,strain,strait,sustain,swain,tail,tailgate,tailskid,tailspin,taint,trail,train,trainman,trait,twain,unbait,unbraid,unfair,unpaid,Vail,vain,waif,wail,waist,waistband,waistcloth,waistline,wait,waive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ee,bee,beech,beechnut,beef,beefy,beep,beer,beet,bleed,bleep,breech,breed,canteen,cheek,cheekbone,cheeky,cheep,cheer,chimpanzee,coffee,Cree,creed,creek,creep,creepy,deed,deem,deep,deer,deerskin,eel,fee,feed,feedbag,feedhole,feedlot,feel,feet,fifteen,flaxseed,flee,fleet,free,freed,geek,glee,greed,greedy,Greek,green,greenback,greenbelt,greenfinch,greenfly,greensand,greet,heed,heel,indeed,jeep,jeer,Kathleen,keel,keen,keep,keepsake,Lee,leech,leek,leer,linseed,mainsheet,meek,meet,milkweed,nee,need,needy,peek,peel,peep,peephole,peer,pinwheel,preen,queen,queer,ragweed,reed,reef,reek,reel,screech,screen,see,seed,seedbed,seedpod,seedtime,seedy,seek,seem,seen,seep,sheen,sheep,sheepskin,sheer,sheet,silkweed,skeet,sleek,sleep,sleepy,sleet,sleety,sneer,speech,speed,speedup,speedwell,speedy,spleen,spree,steed,steel,steep,steer,stinkweed,street,sunscreen,sweep,sweepstake,sweet,sweetshop,tee,teem,teen,teeth,thee,three,toffee,tree,trustee,tweed,tweet,unseen,upkeep,veer,wee,weed,week,weekend,weep,weepy,wheel,wheelchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,oa,bloat,boar,boast,boat,boatload,boatswain,broach,cloak,coach,coal,coast,coastline,coat,coax,cockroach,croak,crossroad,encroach,float,foal,foam,foamy,gloat,goad,goal,goat,groan,groat,hoax,Joan,keelboat,load,loaf,loam,loan,loath,longboat,moan,moat,oaf,oak,oar,oat,oath,poach,railroad,raincoat,roach,road,roam,roar,roast,sailboat,shoal,shoat,soak,soap,soapy,soar,speedboat,throat,toad,toast,toasty,trainload,truckload,tugboat,uncloak,unload,waistcoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ay,airplay,airway,archway,ashtray,bay,Bombay,bray,clay,day,daylong,dayspring,daytime,dismay,display,dray,fairway,Fay,flay,gangway,gray,grayfish,halfway,hatchway,hay,hayloft,hayseed,Jay,jay,Kay,lay,layman,layoff,mainstay,may,mayday,mayhap,mayhem,maypop,mayweed,midway,mislay,nay,pay,payday,payload,payment,payoff,play,playbill,playmate,playpen,plaything,pray,quay,railway,ray,roadway,say,slay,spay,speedway,splay,spray,stairway,stay,stingray,stray,sway,tray,way,waybill,waylay,wayside,weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ea as /E/ (each),beach,bead,beady,beak,beam,bean,beast,beat,bleach,bleak,bleat,breach,buckwheat,cheap,cheat,clean,clear,cleat,crabmeat,creak,creaky,cream,creamy,crease,crossbeam,daydream,deal,dean,Dean,dear,dream,dreamy,each,ear,east,eat,fear,feast,feat,flea,freak,freaky,gear,gleam,glean,heal,heap,hear,heat,heave,increase,jean,Jean,leach,lead,leaf,leafy,leak,leaky,lean,leap,leapfrog,leash,least,leave,mainstream,mead,meal,mealtime,mean,meantime,meanwhile,meat,midstream,misdeal,mislead,mistreat,near,neat,oatmeal,offbeat,pea,peach,peachy,peak,peal,peat,plea,plead,pleat,preach,reach,read,real,ream,reap,rear,scream,sea,seal,seam,seat,seatbelt,sheaf,shear,sheath,sheave,smear,sneak,sneaky,speak,spear,spearmint,squeak,squeaky,squeal,steal,steam,steamboat,steamy,streak,stream,sunbeam,tea,teach,teak,teal,team,tear,teardrop,treat,treaty,unclean,unreal,unseal,unseat,upbeat,upstream,veal,weak,wean,weave,wheat,year,yeast,zeal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,oe,doe,backhoe,floe,foe,hoe,Joe,Moe,Monroe,Poe,roe,Roscoe,sloe,throe,tic-tac-toe,tiptoe,toe,toe-to-toe,woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ey as /E/ (valley),key,abbey,alley,alleyway,Ashley,chimney,chutney,cockney,comfrey,Disney,donkey,galley,hackney,Hailey,hockey,Jeffrey,jitney,jockey,keycard,keyhole,keynote,keypad,keypunch,keystone,keystroke,keyway,kidney,lamprey,medley,Mickey,motley,Nutley,off-key,Presley,trolley,valley,volley,Wesley,whiskey,Whitney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ow as /O/ (snow),airflow,airglow,bellow,billow,blow,blown,bow,bowl,bowstring,callow,crow,elbow,escrow,fallow,fellow,flow,flown,follow,glow,grow,grown,growth,hallow,hollow,ingrown,longbow,Longfellow,low,mellow,minnow,mow,own,pillow,rainbow,row,rowboat,sallow,shallow,show,showboat,showcase,showman,shown,showy,slow,slowpoke,snow,snowdrift,snowflake,snowman,snowstorm,sow,sown,stow,tallow,throw,thrown,tow,towboat,unflown,ungrown,unthrown,willow,window,yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ar,arc,arcade,arch,ark,arm,armpit,armrest,art,backyard,bankcard,bar,barb,bard,barf,bark,barley,barn,Barney,barnyard,blarney,bombard,boxcar,brickyard,car,card,carfare,Carl,carload,carp,carsick,cart,cartel,cartload,cartwheel,char,charcoal,Charley,charm,chart,Clark,crowbar,dark,darling,darn,dart,daystar,disarm,discard,dockyard,far,farm,farmhand,farmland,farmyard,gar,garb,garlic,garnish,Garth,handcar,hard,hardback,hardhack,hardpan,hardship,hardtack,hardtop,hardy,hark,Harley,harm,harp,harpy,harsh,jar,jumpstart,junkyard,landmark,larch,lard,lark,lumberyard,mar,march,mark,Mark,markup,Marley,marlin,Mars,marsh,marshland,mart,martin,Martin,Marty,oxcart,par,parch,park,parkway,parlay,parsley,parsnip,part,partway,party,quark,sandbar,sarcasm,scar,scarf,scarp,shard,shark,sharkskin,sharp,shipyard,skylark,smart,smartweed,smarty,snarl,spar,spark,spark,sparkplug,star,starch,starchy,starfish,stargaze,stark,starlit,start,starve,steelyard,stockyard,streetcar,strong-arm,switchyard,tar,tardy,tarnish,tarp,tart,tarweed,unsharp,unsmart,unsnarl,varnish,yard,yardman,yardst,yarn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
